business_code,business_name,hierarchy_path,biz_large_name,biz_middle_name,biz_small_name,biz_sub_name,linked_ksic_codes,linked_ksic_names,definition,include_activities,exclude_activities,detail_description,representative_items,activity_terms,synonyms,ksic_version,has_haeseol
012101,육우 사육업,"농업, 임업 및 어업 > 농업 > 축산업 > 소 사육업 > 육우 사육업","농업, 임업 및 어업",농업,축산업,소 사육업,01212,육우 사육업,쇠고기를 생산하기 위하여 육우를 사육하는 산업활동을 말한다. 젖소 이외 기타 용도의 소 사육업도 포함한다.,,,,육우 사육업,사육|생산,,KSIC 11차 (2024),True
012102,말 및 양 사육업,"농업, 임업 및 어업 > 농업 > 축산업 > 기타 축산업 > 말 및 양 사육업","농업, 임업 및 어업",농업,축산업,기타 축산업,01291,말 및 양 사육업,"각종 용도의 말, 양 및 염소를 사육하는 산업활동을 말한다.",양 사육|양모 생산|당나귀 사육|양젖 생산|말 사육,도축활동에 관련된 양모 생산|경마장에서 경주마를 사육관리하는 경우,,양모|당나귀|양젖,사육|생산,,KSIC 11차 (2024),True
012103,"그 외 기타 축산업(사슴, 토끼)","농업, 임업 및 어업 > 농업 > 축산업 > 기타 축산업 > 그 외 기타 축산업(사슴, 토끼)","농업, 임업 및 어업",농업,축산업,기타 축산업,01299,그 외 기타 축산업,"달리 분류되지 않은 육지동물(소, 돼지, 가금류, 말 및 양을 제외)을 번식․증식․사육하는 산업활동을 말한다.","양봉업|실험용 쥐 생산|여우 및 곰 사육|곤충류 사육|토끼, 개 및 사슴 사육|양잠업|환형동물(지렁이 등) 사육",가금 및 조류 감별활동,"사슴, 토끼","양봉업|실험용 쥐|여우 및 곰|곤충류|토끼, 개 및 사슴|양잠업|환형동물(지렁이 등)",사육|양봉|생산,,KSIC 11차 (2024),True
012104,젖소 사육업,"농업, 임업 및 어업 > 농업 > 축산업 > 소 사육업 > 젖소 사육업","농업, 임업 및 어업",농업,축산업,소 사육업,01211,젖소 사육업,우유를 생산하기 위하여 젖소를 사육하는 산업활동을 말한다.,젖소 사육|생우유 생산,구입한 생우유의 처리 및 가공,,젖소|생우유,사육|생산,,KSIC 11차 (2024),True
012105,그 외 기타 축산업(개),"농업, 임업 및 어업 > 농업 > 축산업 > 기타 축산업 > 그 외 기타 축산업(개)","농업, 임업 및 어업",농업,축산업,기타 축산업,01299,그 외 기타 축산업,"달리 분류되지 않은 육지동물(소, 돼지, 가금류, 말 및 양을 제외)을 번식․증식․사육하는 산업활동을 말한다.","양봉업|실험용 쥐 생산|여우 및 곰 사육|곤충류 사육|토끼, 개 및 사슴 사육|양잠업|환형동물(지렁이 등) 사육",가금 및 조류 감별활동,개,"양봉업|실험용 쥐|여우 및 곰|곤충류|토끼, 개 및 사슴|양잠업|환형동물(지렁이 등)",사육|양봉|생산,,KSIC 11차 (2024),True
012201,양돈업,"농업, 임업 및 어업 > 농업 > 축산업 > 양돈업","농업, 임업 및 어업",농업,축산업,양돈업,01220,양돈업,"각종 용도의 돼지, 멧돼지를 번식 및 사육하는 산업활동을 말한다.",돼지 사육|멧돼지 사육,,,돼지|멧돼지,사육,,KSIC 11차 (2024),True
012202,양계업,"농업, 임업 및 어업 > 농업 > 축산업 > 가금류 및 조류 사육업 > 양계업","농업, 임업 및 어업",농업,축산업,가금류 및 조류 사육업,01231,양계업,"각종 용도의 닭을 사육하거나 병아리를 부화하는 산업활동을 말한다. 농업, 임업 및 어업 ，",닭 사육|양계장 운영|계란 생산|병아리 부화장 운영,가금 감별활동,,양계장|계란|병아리 부화장,사육|어업|생산,,KSIC 11차 (2024),True
012203,기타 가금류 및 조류 사육업,"농업, 임업 및 어업 > 농업 > 축산업 > 가금류 및 조류 사육업 > 기타 가금류 및 조류 사육업","농업, 임업 및 어업",농업,축산업,가금류 및 조류 사육업,01239,기타 가금류 및 조류 사육업,닭을 제외한 각종 용도의 가금 및 기타 조류를 사육하거나 부화하는 산업활동을 말한다.,가금(닭 제외) 사육|조란(계란 제외) 생산|실험용 조류 사육|관상용 조류 사육|메추리 사육|가금(닭 제외) 부화,가금 감별활동|닭 사육 및 부화,,가금(닭 제외)|조란(계란 제외)|실험용 조류|관상용 조류|메추리|가금(닭 제외) 부화,사육|생산,,KSIC 11차 (2024),True
012204,그 외 기타 축산업,"농업, 임업 및 어업 > 농업 > 축산업 > 기타 축산업 > 그 외 기타 축산업","농업, 임업 및 어업",농업,축산업,기타 축산업,01299,그 외 기타 축산업,"달리 분류되지 않은 육지동물(소, 돼지, 가금류, 말 및 양을 제외)을 번식․증식․사육하는 산업활동을 말한다.","양봉업|실험용 쥐 생산|여우 및 곰 사육|곤충류 사육|토끼, 개 및 사슴 사육|양잠업|환형동물(지렁이 등) 사육",가금 및 조류 감별활동,,"양봉업|실험용 쥐|여우 및 곰|곤충류|토끼, 개 및 사슴|양잠업|환형동물(지렁이 등)",사육|양봉|생산,,KSIC 11차 (2024),True
014300,축산 관련 서비스업,"농업, 임업 및 어업 > 농업 > 작물재배 및 축산 관련 서비스업 > 축산 관련 서비스업","농업, 임업 및 어업",농업,작물재배 및 축산 관련 서비스업,축산 관련 서비스업,01420,축산 관련 서비스업,수수료 또는 계약에 의하여 축산관련 서비스를 제공하는 산업활동을 어 말한다.,가금감별 서비스|동물 인공수정|품종개량 서비스|거세 서비스|혈통검사 서비스|동물 먹이주기 대리,가금부화 서비스|수렵관련 서비스 활동|축산분뇨 수집 및 처리,,가금감별|동물 인공수정|품종개량|거세|혈통검사|동물 먹이주기 대리,검사,,KSIC 11차 (2024),True
014301,작물재배 및 축산 복합농업,"농업, 임업 및 어업 > 농업 > 작물재배 및 축산 복합농업","농업, 임업 및 어업",농업,작물재배 및 축산 복합농업,작물재배 및 축산 복합농업,01300,작물재배 및 축산 복합농업,"농업, 임업 및 어업 ， 작물 재배활동과 축산활동을 복합적으로 운영하는 산업활동으로서 이 임 중 한편의 전문화율이 66% 이하로 운영되는 산업활동을 말한다.",작물재배와 축산 복합 생산,,,작물재배와 축산 복합,재배|어업|생산,,KSIC 11차 (2024),True
014302,작물재배 지원 서비스업,"농업, 임업 및 어업 > 농업 > 작물재배 및 축산 관련 서비스업 > 작물재배 관련 서비스업 > 작물재배 지원 서비스업","농업, 임업 및 어업",농업,작물재배 및 축산 관련 서비스업,작물재배 관련 서비스업,01411,작물재배 지원 서비스업,"수수료 또는 계약에 의하여 밭갈기, 작물심기, 농약뿌리기, 가지치기, 작물 수확하기 등 작물재배에 수반되는 활동을 제공하는 산업활동을 말한다. 운전자와 함께 농업용 기계 및 장비를 제공하는 활동과 농업 용수 공급활동도 포함한다.",농약 뿌리기 서비스|작물 수확 서비스|농업용수 공급|농업 노동자 공급,과실 선과장 운영|농산물 건조장 운영|생활용수 및 공업용수 공급|농업 노동력 이외의 인력공급,,농약 뿌리기|작물 수확|농업용수|농업 노동자,재배,,KSIC 11차 (2024),True
014303,"농산물 건조, 선별 및 기타 수확 후 서비스업","농업, 임업 및 어업 > 농업 > 작물재배 및 축산 관련 서비스업 > 작물재배 관련 서비스업 > 농산물 건조, 선별 및 기타 수확 후 서비스업","농업, 임업 및 어업",농업,작물재배 및 축산 관련 서비스업,작물재배 관련 서비스업,01412,"농산물 건조, 선별 및 기타 수확 후 서비스업","수수료 또는 계약에 의하여 곡물, 종자, 채소, 화훼 및 과실 등의 각 종 농산물을 선별, 건조 및 기타 출하준비를 위한 고정 처리시설(가 공처리시설 제외)을 운영하는 시장 출하 이전 활동을 말한다.",과실 선과장 운영|농산물 건조장 운영|종자 가공업 운영,담배 재건조업|농업용 종자 재배업|종자 신품종 개발을 위한 연구활동,,과실 선과장|농산물 건조장|종자 가공업,가공,,KSIC 11차 (2024),True
015000,수렵 및 관련 서비스업,"농업, 임업 및 어업 > 농업 > 수렵 및 관련 서비스업","농업, 임업 및 어업",농업,수렵 및 관련 서비스업,수렵 및 관련 서비스업,01500,수렵 및 관련 서비스업,육상에서 각종 야생 육지 동물과 수산 동물(고래 제외)을 포획 또는 채집하는 활동 및 수렵관련 서비스 활동을 포함한다.,"수렵활동|야생 개구리 포획|육상에서 수행하는 수산 포유동물(해마, 바다표범) 포획",사육활동에 결합된 동물성 물질 생산|고래 수상 포획활동,,"수렵활동|야생 개구리 포획|육상에서 수행하는 수산 포유동물(해마, 바다표범) 포획",,,KSIC 11차 (2024),True
020100,임업용 종묘 생산업,"농업, 임업 및 어업 > 임업 > 영림업 > 임업용 종묘 생산업","농업, 임업 및 어업",임업,임업,영림업,02011,임업용 종묘 생산업,조림 및 육림 등 임업용 수목의 종자 및 묘목을 생산 또는 채취하는 산업활동을 말한다.,임업용 묘목 생산|임업용 종자 생산,임업용 이외의 종묘 생산,,임업용 묘목|임업용 종자,채취|생산,,KSIC 11차 (2024),True
020101,육림업,"농업, 임업 및 어업 > 임업 > 영림업 > 육림업","농업, 임업 및 어업",임업,임업,영림업,02012,육림업,"임목을 생산하기 위하여 산림에서 나무를 심고, 가꾸고, 보호하는 산 업활동을 말한다.",임목지 운영|자영 산림 내에서 임업 부산물 생산,"식물원, 수목원 관리 운영",,임목지|자영 산림 내에서 임업 부산물,생산,,KSIC 11차 (2024),True
020102,임산물 채취업,"농업, 임업 및 어업 > 임업 > 임산물 채취업","농업, 임업 및 어업",임업,임업,임산물 채취업,02030,임산물 채취업,"자연적으로 번식․생장하는 각종 용도의 야생 식물 및 식물성 물질을 채취하는 산업활동을 말한다. 야생 딸기, 버섯, 송로 및 견과 등 식용 가능한 야생 식물을 채취하는 활동도 포함한다.","천연 검 및 수지 채취|쿠션, 매트리스 등 충전용 식물성 재료 채취|천연 코르크 채취",재배한 고무나무에서 천연고무 라텍스액 채취|임업사업자를 대리한 임산물 채취|정리활동|육림업자가 자영 산림 내에서 야생식물을 채취하는 경우,,"천연 검 및 수지 채취|쿠션, 매트리스 등 충전용 식물성 재료 채취|천연 코르크 채취",채취|리스,,KSIC 11차 (2024),True
020200,벌목업,"농업, 임업 및 어업 > 임업 > 벌목업","농업, 임업 및 어업",임업,임업,벌목업,02020,벌목업,원목과 연료용 목재를 벌목하는 산업활동을 말한다.,원목 생산|연료용 나무 생산|벌목업자|화목 생산,,,원목|연료용 나무|벌목업자|화목,벌목|생산,,KSIC 11차 (2024),True
020300,임업 관련 서비스업,"농업, 임업 및 어업 > 임업 > 임업 관련 서비스업","농업, 임업 및 어업",임업,임업,임업 관련 서비스업,02040,임업 관련 서비스업,수수료 또는 계약에 의하여 영림 및 벌목관련 서비스를 제공하는 산 업 활동을 말한다.,산불 방지 서비스|산림 병충해 방지 서비스|산림 경비 및 보조 서비스|수목 조사 및 평가 서비스|목재 운반 및 이동 서비스(벌목장 내),,,산불 방지|산림 병충해 방지|산림 경비 및 보조|수목 조사 및 평가|목재 운반 및 이동 서비스(벌목장 내),벌목|경비,,KSIC 11차 (2024),True
051102,연근해 어업,"농업, 임업 및 어업 > 어업 > 어로 어업 > 해수면 어업 > 연근해 어업","농업, 임업 및 어업",어업,어로 어업,해수면 어업,03112,연근해 어업,"연안 및 근해에서 어류, 갑각류, 연체동물, 해조류 및 기타 수산 동․ 식물을 채취 또는 포획하는 산업활동을 말한다.","어류 포획|수산 무척추동물 포획|진주조개 채취|산호 채취 농업, 임업 및 어업",,,"어류 포획|수산 무척추동물 포획|진주조개 채취|산호 채취 농업, 임업 및",어업|채취|주조,,KSIC 11차 (2024),True
051104,원양 어업,"농업, 임업 및 어업 > 어업 > 어로 어업 > 해수면 어업 > 원양 어업","농업, 임업 및 어업",어업,어로 어업,해수면 어업,03111,원양 어업,"원양에서 어류, 갑각류, 연체동물, 해조류 및 기타 수산 동․식물을 채취 또는 포획하는 산업활동을 말한다.",어류 포획|수산 무척추동물 포획|진주조개 채취|산호 채취,,,어류 포획|수산 무척추동물 포획|진주조개 채취|산호 채취,어업|채취|주조,,KSIC 11차 (2024),True
051200,내수면 어업,"농업, 임업 및 어업 > 어업 > 어로 어업 > 내수면 어업","농업, 임업 및 어업",어업,어로 어업,내수면 어업,03120,내수면 어업,"강, 호수, 하천 등 내수면에서 어류 등의 각종 수산 동․식물을 채취 또는 포획하는 산업활동을 말한다.",어류 포획|연체동물 포획|갑각류 채취|수산 식물 채취,,,어류 포획|연체동물 포획|갑각류 채취|수산 식물 채취,어업|채취,,KSIC 11차 (2024),True
052101,해수면 양식 어업,"농업, 임업 및 어업 > 어업 > 양식어업 및 어업관련 서비스업 > 양식 어업 > 해수면 양식 어업","농업, 임업 및 어업",어업,양식어업 및 어업관련 서비스업,양식 어업,03211,해수면 양식 어업,해수면 또는 육상에서 해수를 이용하여 각종 수산 동․식물을 증식 또는 양식하는 산업활동을 말한다.,수산 동물 양식|수산 식물 양식|진주 양식|해산물 양식,,,수산 동물|수산 식물|진주|해산물,양식|어업|이용,,KSIC 11차 (2024),True
052103,내수면 양식 어업,"농업, 임업 및 어업 > 어업 > 양식어업 및 어업관련 서비스업 > 양식 어업 > 내수면 양식 어업","농업, 임업 및 어업",어업,양식어업 및 어업관련 서비스업,양식 어업,03212,내수면 양식 어업,내수면에서 각종 수산 동․식물을 증식 또는 양식하는 산업활동을 말 한다.,수산 동물 양식|수산 식물 양식|개구리 양식|우렁이 양식,개구리 포획,,수산 동물|수산 식물|개구리|우렁이,양식|어업,,KSIC 11차 (2024),True
052104,수산물 부화 및 수산 종자 생산업,"농업, 임업 및 어업 > 어업 > 양식어업 및 어업관련 서비스업 > 양식 어업 > 수산물 부화 및 수산 종자 생산업","농업, 임업 및 어업",어업,양식어업 및 어업관련 서비스업,양식 어업,03213,수산물 부화 및 수산 종자 생산업,각종 수산 동물과 식물을 부화하거나 종자를 생산하는 산업활동을 말 한다.,수산 동물 및 식물 종자생산|어족 부화 서비스,,,수산 동물 및 식물 종자|어족 부화,생산,,KSIC 11차 (2024),True
052200,어업 관련 서비스업,"농업, 임업 및 어업 > 어업 > 양식어업 및 어업관련 서비스업 > 어업 관련 서비스업","농업, 임업 및 어업",어업,양식어업 및 어업관련 서비스업,어업 관련 서비스업,03220,어업 관련 서비스업,수수료 또는 계약에 의하여 어로어업 및 양식어업에 관련된 서비스를 제공하는 산업활동을 말한다.,"어획물 정리 서비스|어획물 출하 준비 서비스|수산물 선별, 정리 서비스",어족부화 서비스|채취,,"어획물 정리|어획물 출하 준비|수산물 선별, 정리",양식|어업,,KSIC 11차 (2024),True
101000,석탄 광업,"광업 > 석탄, 원유 및 천연가스 광업 > 석탄 광업",광업,"석탄, 원유 및 천연가스 광업",석탄 광업,석탄 광업,05100,석탄 광업,"무연탄, 유연탄, 갈탄 등의 석탄(토탄 제외)을 채굴하는 산업활동을 말한다. 석탄 광업 사업체와 수수료 또는 계약에 의해 채굴한 석탄의 파쇄․분쇄․체질 및 선별에 종사하는 사업체는 직접 채광활동을 하 지 않더라도 포함하여 분류한다.",역청질탄(석탄) 채굴 및 선광|유연탄 채굴 및 선광|갈탄 채굴 및 선광,구입한|유연탄 및 갈탄으로 연탄 생산|구입한 석탄을 건류하여 코크스 생산|토탄 채굴,,역청질탄(석탄) 채굴 및 선광|유연탄 채굴 및 선광|갈탄 채굴 및 선광,채굴,,KSIC 11차 (2024),True
101001,그 외 기타 비금속광물 광업,광업 > 비금속광물 광업; 연료용 제외 > 기타 비금속광물 광업 > 그 외 기타 비금속광물 광업,광업,비금속광물 광업; 연료용 제외,기타 비금속광물 광업,그 외 기타 비금속광물 광업,07290,그 외 기타 비금속광물 광업,그 외 기타 비금속광물 또는 천연 유출물을 채굴․채취하는 산업활동 을 말한다.,"장석, 규조토, 백류석 채굴|하석, 활석, 운모 채굴|섬장암 채굴|규산질 토(흙) 채굴|천연 동석 채굴|흑연, 인상흑연 채굴|토상흑연 채굴|연마용 광물재료 채굴|천연 아스팔트 채굴|석면 채굴|천연 커런덤 채굴|다이아몬드 채굴|토탄 채굴",천연 석고 및 무수석고 채굴,토탄,"장석, 규조토, 백류석 채굴|하석, 활석, 운모 채굴|섬장암 채굴|규산질 토(흙) 채굴|천연 동석 채굴|흑연, 인상흑연 채굴|토상흑연 채굴|연마용 광물재료 채굴|천연 아스팔트 채굴|석면 채굴|천연 커런덤 채굴|다이아몬드 채굴|토탄 채굴",채취|채굴,,KSIC 11차 (2024),True
131000,철 광업,광업 > 금속 광업 > 철 광업,광업,금속 광업,철 광업,철 광업,06100,철 광업,철 성분을 주로 함유하고 있는 각종 철광석을 채굴하는 산업활동으로 서 철광석의 정광 및 기타 부수적인 처리활동과 철광석의 응집처리 활동도 포함한다.,자철광석 채굴|철광석 채굴 및 정광활동|철광석분 응집처리|능철광석 채굴|사철광 채굴,황화철광 채굴,,자철광석 채굴|철광석 채굴 및 정광활동|철광석분 응집처리|능철광석 채굴|사철광 채굴,채굴,,KSIC 11차 (2024),True
131003,비철금속 광업,광업 > 금속 광업 > 비철금속 광업,광업,금속 광업,비철금속 광업,비철금속 광업,06200,비철금속 광업,"역청 우라늄광 등 우라늄 또는 토륨을 주로 함유한 광물, 금ㆍ은ㆍ백 금 등 귀금속광물, 희토류 금속광물 및 납, 아연, 구리, 주석 등 각종 비철금속광물 등을 채굴 및 정광하는 산업활동을 말한다.","우라늄 및 토륨광 채굴|귀금속 채굴 및 정광|배금광석 채굴 및 정광|사금 채취|연(납)광석 채굴 및 정광|아연광석 채굴 및 정광|동광석 채굴 및 정광|텅스텐광 채굴|주석 및 알루미늄광석 채굴|망가니즈 및 니켈광석 채굴|중석(흑중석, 회중석 등)광 채굴|수은 및 바나듐광석 채굴|몰리브덴광석 채굴|크롬광석 채굴|티타늄광석 채굴|지르코늄광석 채굴|탄탈륨광석 채굴|코발트광석 채굴|안티몬광석 채굴",,"텅스텐, 몰리브덴","우라늄 및 토륨광 채굴|귀금속 채굴 및 정광|배금광석 채굴 및 정광|사금 채취|연(납)광석 채굴 및 정광|아연광석 채굴 및 정광|동광석 채굴 및 정광|텅스텐광 채굴|주석 및 알루미늄광석 채굴|망가니즈 및 니켈광석 채굴|중석(흑중석, 회중석 등)광 채굴|수은 및 바나듐광석 채굴|몰리브덴광석 채굴|크롬광석 채굴|티타늄광석 채굴",채취|채굴,,KSIC 11차 (2024),True
132002,비철금속 광업,광업 > 금속 광업 > 비철금속 광업,광업,금속 광업,비철금속 광업,비철금속 광업,06200,비철금속 광업,"역청 우라늄광 등 우라늄 또는 토륨을 주로 함유한 광물, 금ㆍ은ㆍ백 금 등 귀금속광물, 희토류 금속광물 및 납, 아연, 구리, 주석 등 각종 비철금속광물 등을 채굴 및 정광하는 산업활동을 말한다.","우라늄 및 토륨광 채굴|귀금속 채굴 및 정광|배금광석 채굴 및 정광|사금 채취|연(납)광석 채굴 및 정광|아연광석 채굴 및 정광|동광석 채굴 및 정광|텅스텐광 채굴|주석 및 알루미늄광석 채굴|망가니즈 및 니켈광석 채굴|중석(흑중석, 회중석 등)광 채굴|수은 및 바나듐광석 채굴|몰리브덴광석 채굴|크롬광석 채굴|티타늄광석 채굴|지르코늄광석 채굴|탄탈륨광석 채굴|코발트광석 채굴|안티몬광석 채굴",,기타 비철금속,"우라늄 및 토륨광 채굴|귀금속 채굴 및 정광|배금광석 채굴 및 정광|사금 채취|연(납)광석 채굴 및 정광|아연광석 채굴 및 정광|동광석 채굴 및 정광|텅스텐광 채굴|주석 및 알루미늄광석 채굴|망가니즈 및 니켈광석 채굴|중석(흑중석, 회중석 등)광 채굴|수은 및 바나듐광석 채굴|몰리브덴광석 채굴|크롬광석 채굴|티타늄광석 채굴",채취|채굴,,KSIC 11차 (2024),True
132003,비철금속 광업,광업 > 금속 광업 > 비철금속 광업,광업,금속 광업,비철금속 광업,비철금속 광업,06200,비철금속 광업,"역청 우라늄광 등 우라늄 또는 토륨을 주로 함유한 광물, 금ㆍ은ㆍ백 금 등 귀금속광물, 희토류 금속광물 및 납, 아연, 구리, 주석 등 각종 비철금속광물 등을 채굴 및 정광하는 산업활동을 말한다.","우라늄 및 토륨광 채굴|귀금속 채굴 및 정광|배금광석 채굴 및 정광|사금 채취|연(납)광석 채굴 및 정광|아연광석 채굴 및 정광|동광석 채굴 및 정광|텅스텐광 채굴|주석 및 알루미늄광석 채굴|망가니즈 및 니켈광석 채굴|중석(흑중석, 회중석 등)광 채굴|수은 및 바나듐광석 채굴|몰리브덴광석 채굴|크롬광석 채굴|티타늄광석 채굴|지르코늄광석 채굴|탄탈륨광석 채굴|코발트광석 채굴|안티몬광석 채굴",,"금ㆍ은 및 백금, 동광석","우라늄 및 토륨광 채굴|귀금속 채굴 및 정광|배금광석 채굴 및 정광|사금 채취|연(납)광석 채굴 및 정광|아연광석 채굴 및 정광|동광석 채굴 및 정광|텅스텐광 채굴|주석 및 알루미늄광석 채굴|망가니즈 및 니켈광석 채굴|중석(흑중석, 회중석 등)광 채굴|수은 및 바나듐광석 채굴|몰리브덴광석 채굴|크롬광석 채굴|티타늄광석 채굴",채취|채굴,,KSIC 11차 (2024),True
141001,건설용 석재 채굴 및 쇄석 생산업,"광업 > 비금속광물 광업; 연료용 제외 > 토사석 광업 > 석재, 쇄석 및 모래, 자갈 채취업 > 건설용 석재 채굴 및 쇄석 생산업",광업,비금속광물 광업; 연료용 제외,토사석 광업,"석재, 쇄석 및 모래, 자갈 채취업",07121,건설용 석재 채굴 및 쇄석 생산업,"건설용 또는 기념비용의 각종 암석, 석재 및 판석을 채굴하는 산업활 동과 각종 암석을 채굴하고 이를 직접 분쇄하여 건축용 재료, 도로 포장재 및 철도 노반용 등 건설용에 적합한 상태의 쇄석 및 석분을 생산하는 산업활동을 말한다.",대리석 채취|화강암 채취|사암 채취|암석 채취(건축용)|쇄석 채굴 생산(건설용)|암석 채굴 분쇄|사암 채굴 분쇄|반려암 채굴 분쇄,구입한 석재로 쇄석 및 석분 생산,건설용 석재 채굴,대리석 채취|화강암 채취|사암 채취|암석 채취(건축용)|쇄석 채굴 생산(건설용)|암석 채굴 분쇄|사암 채굴 분쇄|반려암 채굴 분쇄,채취|채굴|생산|건설,,KSIC 11차 (2024),True
141002,석회석 및 점토 광업,광업 > 비금속광물 광업; 연료용 제외 > 토사석 광업 > 석회석 및 점토 광업,광업,비금속광물 광업; 연료용 제외,토사석 광업,석회석 및 점토 광업,07110,석회석 및 점토 광업,"천연 석고 채굴과 석회, 플라스터, 시멘트 제조용 및 농업용 등의 석 회석을 채굴하는 산업활동과 각종 용도의 고령토, 고령토질의 점토 및 기타 점토와 기타 내화용의 토사석을 채굴하는 산업활동을 말한 다. 백악 및 백운석을 채굴하는 산업활동도 포함한다.","석회질암석 채굴|백운석 채굴|천연 무수석고(경석고) 채굴|점토 채취|남정석, 규선석 채취|내화재용 광물 채취|천연 뮬라이트 채취|홍주석 채취","하소석고 및 플라스터 제조|천연 황산 마그네슘광 채굴|흑연, 장석, 백류석, 규조토 채굴|샤모트 가공|다이나스어스드(Dinas earth) 가공",,"석회질암석 채굴|백운석 채굴|천연 무수석고(경석고) 채굴|점토 채취|남정석, 규선석 채취|내화재용 광물 채취|천연 뮬라이트 채취|홍주석 채취",채취|채굴|제조,,KSIC 11차 (2024),True
141003,건설용 석재 채굴 및 쇄석 생산업,"광업 > 비금속광물 광업; 연료용 제외 > 토사석 광업 > 석재, 쇄석 및 모래, 자갈 채취업 > 건설용 석재 채굴 및 쇄석 생산업",광업,비금속광물 광업; 연료용 제외,토사석 광업,"석재, 쇄석 및 모래, 자갈 채취업",07121,건설용 석재 채굴 및 쇄석 생산업,"건설용 또는 기념비용의 각종 암석, 석재 및 판석을 채굴하는 산업활 동과 각종 암석을 채굴하고 이를 직접 분쇄하여 건축용 재료, 도로 포장재 및 철도 노반용 등 건설용에 적합한 상태의 쇄석 및 석분을 생산하는 산업활동을 말한다.",대리석 채취|화강암 채취|사암 채취|암석 채취(건축용)|쇄석 채굴 생산(건설용)|암석 채굴 분쇄|사암 채굴 분쇄|반려암 채굴 분쇄,구입한 석재로 쇄석 및 석분 생산,건설용 쇄석 생산,대리석 채취|화강암 채취|사암 채취|암석 채취(건축용)|쇄석 채굴 생산(건설용)|암석 채굴 분쇄|사암 채굴 분쇄|반려암 채굴 분쇄,채취|채굴|생산|건설,,KSIC 11차 (2024),True
141004,모래 및 자갈 채취업,"광업 > 비금속광물 광업; 연료용 제외 > 토사석 광업 > 석재, 쇄석 및 모래, 자갈 채취업 > 모래 및 자갈 채취업",광업,비금속광물 광업; 연료용 제외,토사석 광업,"석재, 쇄석 및 모래, 자갈 채취업",07122,모래 및 자갈 채취업,"건설용, 유리 제조용, 주형 제조용 및 연마재용 등의 천연 모래 및 자 갈을 채취하는 산업활동을 말한다.",자갈 채취|점토사 채취|규사 채취|장석사 채취,,,자갈 채취|점토사 채취|규사 채취|장석사 채취,채취|제조|건설,,KSIC 11차 (2024),True
141006,모래 및 자갈 채취업,"광업 > 비금속광물 광업; 연료용 제외 > 토사석 광업 > 석재, 쇄석 및 모래, 자갈 채취업 > 모래 및 자갈 채취업",광업,비금속광물 광업; 연료용 제외,토사석 광업,"석재, 쇄석 및 모래, 자갈 채취업",07122,모래 및 자갈 채취업,"건설용, 유리 제조용, 주형 제조용 및 연마재용 등의 천연 모래 및 자 갈을 채취하는 산업활동을 말한다.",자갈 채취|점토사 채취|규사 채취|장석사 채취,,공업용 모래 채취,자갈 채취|점토사 채취|규사 채취|장석사 채취,채취|제조|건설,,KSIC 11차 (2024),True
142101,그 외 기타 비금속광물 광업,광업 > 비금속광물 광업; 연료용 제외 > 기타 비금속광물 광업 > 그 외 기타 비금속광물 광업,광업,비금속광물 광업; 연료용 제외,기타 비금속광물 광업,그 외 기타 비금속광물 광업,07290,그 외 기타 비금속광물 광업,그 외 기타 비금속광물 또는 천연 유출물을 채굴․채취하는 산업활동 을 말한다.,"장석, 규조토, 백류석 채굴|하석, 활석, 운모 채굴|섬장암 채굴|규산질 토(흙) 채굴|천연 동석 채굴|흑연, 인상흑연 채굴|토상흑연 채굴|연마용 광물재료 채굴|천연 아스팔트 채굴|석면 채굴|천연 커런덤 채굴|다이아몬드 채굴|토탄 채굴",천연 석고 및 무수석고 채굴,"활석, 장석 및 규조토","장석, 규조토, 백류석 채굴|하석, 활석, 운모 채굴|섬장암 채굴|규산질 토(흙) 채굴|천연 동석 채굴|흑연, 인상흑연 채굴|토상흑연 채굴|연마용 광물재료 채굴|천연 아스팔트 채굴|석면 채굴|천연 커런덤 채굴|다이아몬드 채굴|토탄 채굴",채취|채굴,,KSIC 11차 (2024),True
142102,화학용 및 비료 원료용 광물 광업,광업 > 비금속광물 광업; 연료용 제외 > 기타 비금속광물 광업 > 화학용 및 비료 원료용 광물 광업,광업,비금속광물 광업; 연료용 제외,기타 비금속광물 광업,화학용 및 비료 원료용 광물 광업,07210,화학용 및 비료 원료용 광물 광업,"질소, 인산, 칼륨을 함유한 광물 및 구아노, 천연 바륨을 함유한 광물, 천연 황산마그네슘광, 색소토, 형석 등의 화학용, 비료용 광물을 채 굴․채취하는 산업활동을 말한다.","인산염 광석 채굴|어드칼라(earth collour, 색소토) 채굴|붕산나트륨광 채굴|황산마그네슘광 채굴|황함유 광석 채굴|빙정석 채굴|황화철광 채굴|치올라이트 채굴|납석광 채굴|붕산칼슘광 채굴|명반석 채굴|붕산광 채굴|규회석 채굴|황산비소광 채굴|황산바륨광, 탄산바륨광 채굴|연망가니즈광 채굴(건전지 제조용)",암염 채취 및 천일염 생산|합성 비료 및 질소 화합물 제조,납석,"인산염 광석 채굴|어드칼라(earth collour, 색소토) 채굴|붕산나트륨광 채굴|황산마그네슘광 채굴|황함유 광석 채굴|빙정석 채굴|황화철광 채굴|치올라이트 채굴|납석광 채굴|붕산칼슘광 채굴|명반석 채굴|붕산광 채굴|규회석 채굴|황산비소광 채굴|황산바륨광, 탄산바륨광 채굴",채취|채굴|제조,,KSIC 11차 (2024),True
