doc_id,business_code,doc_type,doc_text
142909__hier0,142909,hier,"광업 > 석탄, 원유 및 천연가스 광업 > 원유 및 천연가스 채굴업 > 원유 및 천연가스 채굴업"
142909__example0,142909,example,원유 채굴
142909__example1,142909,example,타르 모래 채굴
142909__example2,142909,example,"유모 혈암(oil shale, 油母頁岩) 채굴"
142909__example3,142909,example,천연가스 채굴
142909__example4,142909,example,역청질을 함유한 광물 채굴(석탄 제외)
142910__name0,142910,name,광업 지원 서비스업
142910__hier0,142910,hier,광업 > 광업 지원 서비스업 > 광업 지원 서비스업 > 광업 지원 서비스업
142910__example0,142910,example,원유 및 천연가스 채굴관련 서비스
142910__example1,142910,example,유정 및 천연가스전 천공 서비스
142910__example2,142910,example,매장량 탐사 서비스
142910__example3,142910,example,유정 및 천연가스전 배수ㆍ양수 서비스
142910__example4,142910,example,"굴착 및 시험 굴착, 표본 채취 서비스"
142910__example5,142910,example,채광 현장에서 운송목적의 천연가스 액화 및 재가스화 서비스
142910__example6,142910,example,유전 및 천연가스전 소방 서비스
142910__xref0,142910,xref,계약에 의한 원유 및 천연가스 채굴관련 건설활동
143101__name0,143101,name,비철금속 광업(조광권자)
143101__hier0,143101,hier,광업 > 금속 광업 > 비철금속 광업 > 비철금속 광업
143101__ksic0,143101,ksic,비철금속 광업
143101__desc0,143101,desc,조광권자
143101__example0,143101,example,우라늄 및 토륨광 채굴
143101__example1,143101,example,귀금속 채굴 및 정광
143101__example2,143101,example,배금광석 채굴 및 정광
143101__example3,143101,example,사금 채취
143101__example4,143101,example,연(납)광석 채굴 및 정광
143101__example5,143101,example,아연광석 채굴 및 정광
143101__example6,143101,example,동광석 채굴 및 정광
143101__example7,143101,example,텅스텐광 채굴
143101__example8,143101,example,주석 및 알루미늄광석 채굴
143101__example9,143101,example,망가니즈 및 니켈광석 채굴
143101__example10,143101,example,"중석(흑중석, 회중석 등)광 채굴"
143101__example11,143101,example,수은 및 바나듐광석 채굴
143101__example12,143101,example,몰리브덴광석 채굴
143101__example13,143101,example,크롬광석 채굴
143101__example14,143101,example,티타늄광석 채굴
143101__example15,143101,example,지르코늄광석 채굴
143101__example16,143101,example,탄탈륨광석 채굴
143101__example17,143101,example,코발트광석 채굴
143101__example18,143101,example,안티몬광석 채굴
143103__name0,143103,name,철 광업(조광권자)
143103__hier0,143103,hier,광업 > 금속 광업 > 철 광업 > 철 광업
143103__ksic0,143103,ksic,철 광업
143103__desc0,143103,desc,조광권자
143103__example0,143103,example,자철광석 채굴
143103__example1,143103,example,철광석 채굴 및 정광활동
143103__example2,143103,example,철광석분 응집처리
143103__example3,143103,example,능철광석 채굴
143103__example4,143103,example,사철광 채굴
143106__name0,143106,name,석탄 광업(조광권자)
143106__hier0,143106,hier,"광업 > 석탄, 원유 및 천연가스 광업 > 석탄 광업 > 석탄 광업"
143106__ksic0,143106,ksic,석탄 광업
143106__desc0,143106,desc,조광권자
143106__example0,143106,example,역청질탄(석탄) 채굴 및 선광
143106__example1,143106,example,유연탄 채굴 및 선광
143106__example2,143106,example,갈탄 채굴 및 선광
143107__name0,143107,name,석회석 및 점토 광업
143107__name1,143107,name,건설용 석재 채굴 및 쇄석 생산업
143107__name2,143107,name,모래 및 자갈 채취업
143107__name3,143107,name,화학용 및 비료 원료용 광물 광업
143107__name4,143107,name,그 외 기타 비금속광물 광업
143107__hier0,143107,hier,"광업 > 비금속광물 광업; 연료용 제외 > 토사석 광업, 기타 비금속광물 광업 > 석회석 및 점토 광업, 석재, 쇄석 및 모래, 자갈 채취업, 화학용 및 비료 원료용 광물 광업, 그 외 기타 비금속광물 광업"
143107__ksic0,143107,ksic,"석회석 및 점토 광업, 건설용 석재 채굴 및 쇄석 생산업, 모래 및 자갈 채취업, 화학용 및 비료 원료용 광물 광업, 그 외 기타 비금속광물 광업"
143107__desc0,143107,desc,조광권자
143107__example0,143107,example,석회질암석 채굴
143107__example1,143107,example,백운석 채굴
143107__example2,143107,example,천연 무수석고(경석고) 채굴
143107__example3,143107,example,점토 채취
143107__example4,143107,example,"남정석, 규선석 채취"
143107__example5,143107,example,내화재용 광물 채취
143107__example6,143107,example,천연 뮬라이트 채취
143107__example7,143107,example,홍주석 채취
143107__example8,143107,example,대리석 채취
143107__example9,143107,example,화강암 채취
143107__example10,143107,example,사암 채취
143107__example11,143107,example,암석 채취(건축용)
143107__example12,143107,example,쇄석 채굴 생산(건설용)
143107__example13,143107,example,암석 채굴 분쇄
143107__example14,143107,example,사암 채굴 분쇄
143107__example15,143107,example,반려암 채굴 분쇄
143107__example16,143107,example,자갈 채취
143107__example17,143107,example,점토사 채취
143107__example18,143107,example,규사 채취
143107__example19,143107,example,장석사 채취
143107__example20,143107,example,인산염 광석 채굴
143107__example21,143107,example,"어드칼라(earth collour, 색소토) 채굴"
143107__example22,143107,example,붕산나트륨광 채굴
143107__example23,143107,example,황산마그네슘광 채굴
143107__example24,143107,example,황함유 광석 채굴
143107__example25,143107,example,빙정석 채굴
143107__example26,143107,example,황화철광 채굴
143107__example27,143107,example,치올라이트 채굴
143107__example28,143107,example,납석광 채굴
143107__example29,143107,example,붕산칼슘광 채굴
143107__example30,143107,example,명반석 채굴
143107__example31,143107,example,붕산광 채굴
143107__example32,143107,example,규회석 채굴
143107__example33,143107,example,황산비소광 채굴
143107__example34,143107,example,"황산바륨광, 탄산바륨광 채굴"
143107__example35,143107,example,연망가니즈광 채굴(건전지 제조용)
143107__example36,143107,example,"장석, 규조토, 백류석 채굴"
143107__example37,143107,example,"하석, 활석, 운모 채굴"
143107__example38,143107,example,섬장암 채굴
143107__example39,143107,example,규산질 토(흙) 채굴
143107__example40,143107,example,천연 동석 채굴
143107__example41,143107,example,"흑연, 인상흑연 채굴"
143107__example42,143107,example,토상흑연 채굴
143107__example43,143107,example,연마용 광물재료 채굴
143107__example44,143107,example,천연 아스팔트 채굴
143107__example45,143107,example,석면 채굴
143107__example46,143107,example,천연 커런덤 채굴
143107__example47,143107,example,다이아몬드 채굴
143107__example48,143107,example,토탄 채굴
143107__xref0,143107,xref,천연 황산 마그네슘광 채굴
143107__xref1,143107,xref,"흑연, 장석, 백류석, 규조토 채굴"
143107__xref2,143107,xref,천연 석고 및 무수석고 채굴
143107__xref3,143107,xref,석고 및 경석고 채취활동
143200__name0,143200,name,무형 재산권 임대업
143200__hier0,143200,hier,"사업시설 관리, 사업 지원 및 임대 서비스업 > 임대업; 부동산 제외 > 무형 재산권 임대업 > 무형 재산권 임대업"
143200__desc0,143200,desc,조광료
143200__example0,143200,example,특허권 임대
143200__example1,143200,example,상표권 임대
143200__example2,143200,example,브랜드 사용권 임대
143200__example3,143200,example,기술 사용권 임대
143200__xref0,143200,xref,운용 리스
143200__xref1,143200,xref,무형 재산권 임대
151101__name0,151101,name,육류 도축업(가금류 제외)
151101__hier0,151101,hier,"제조업 > 식료품 제조업 > 도축, 육류 가공 및 저장 처리업 > 도축업"
151101__example0,151101,example,가금류 이외 가축 도축
151101__example1,151101,example,고래 도축
151101__example2,151101,example,수렵동물 도축
151101__xref0,151101,xref,도축활동에 관련된 양모 생산
151101__xref1,151101,xref,"화학적으로 순수한 맥아당, 과당, 포도당 제조"
151102__name0,151102,name,가금류 가공 및 저장 처리업
151102__hier0,151102,hier,"제조업 > 식료품 제조업 > 도축, 육류 가공 및 저장 처리업 > 육류 가공 및 저장 처리업"
151102__example0,151102,example,가금 고기 통조림 제조
151102__example1,151102,example,가금 고기 훈제품 제조
151102__example2,151102,example,가금 고기 햄 제조
151102__example3,151102,example,가금 고기 커틀릿 제조
151102__example4,151102,example,밀폐 포장한 가금 고기 가공품 제조
151102__xref0,151102,xref,포장
151102__xref1,151102,xref,구입한 도축 고기 냉동활동
151102__xref2,151102,xref,가금류 가공품을 제조하는 산업활동
151102__xref3,151102,xref,고래고기 가공품 생산
151102__xref4,151102,xref,"화학적으로 순수한 맥아당, 과당, 포도당 제조"
151103__name0,151103,name,가금류 도축업
151103__hier0,151103,hier,"제조업 > 식료품 제조업 > 도축, 육류 가공 및 저장 처리업 > 도축업"
151103__example0,151103,example,가금 도축
151103__xref0,151103,xref,"화학적으로 순수한 맥아당, 과당, 포도당 제조"
151104__name0,151104,name,육류 포장육 및 냉동육 가공업(가금류 제외)
151104__hier0,151104,hier,"제조업 > 식료품 제조업 > 도축, 육류 가공 및 저장 처리업 > 육류 가공 및 저장 처리업"
151104__example0,151104,example,밀폐 포장한 가금류 이외 육지 동물고기 부분육 제조
151104__xref0,151104,xref,포장
151104__xref1,151104,xref,구입한 도축 고기 냉동활동
151104__xref2,151104,xref,고래고기 가공품 생산
151104__xref3,151104,xref,"화학적으로 순수한 맥아당, 과당, 포도당 제조"
151105__name0,151105,name,육류 기타 가공 및 저장 처리업(가금류 제외)
151105__hier0,151105,hier,"제조업 > 식료품 제조업 > 도축, 육류 가공 및 저장 처리업 > 육류 가공 및 저장 처리업"
151105__example0,151105,example,육지 동물고기 통조림 제조
151105__example1,151105,example,"육지 동물고기 햄, 소시지 제조"
151105__example2,151105,example,육지 동물고기 커틀릿 제조
151105__example3,151105,example,육지 동물고기 건조
151105__example4,151105,example,훈제품 제조
151105__example5,151105,example,육지 동물고기 분 및 조분 생산(식용 또는 비식용)
151105__xref0,151105,xref,포장
151105__xref1,151105,xref,구입한 도축 고기 냉동활동
151105__xref2,151105,xref,고래고기 가공품 생산
151105__xref3,151105,xref,"화학적으로 순수한 맥아당, 과당, 포도당 제조"
151200__name0,151200,name,수산동물 건조 및 염장품 제조업
151200__hier0,151200,hier,제조업 > 식료품 제조업 > 수산물 가공 및 저장 처리업 > 수산동물 가공 및 저장 처리업
151200__example0,151200,example,어류 염장품 제조
151200__example1,151200,example,어란 염장품 제조
151200__example2,151200,example,건어물 제조
151200__example3,151200,example,조미하지 않은 젓갈류 제조
151200__example4,151200,example,수산동물 훈증
151200__example5,151200,example,건조제품 제조
151200__example6,151200,example,수산동물 염장
151200__example7,151200,example,"수산동물 소건품, 자건품, 염건품, 동건품 제조"
151200__xref0,151200,xref,"직접 소비용으로 가공되지 않은 새우젓, 멸치젓 등의 제조"
151200__xref1,151200,xref,수산동물 가공품 제조
151200__xref2,151200,xref,"화학적으로 순수한 맥아당, 과당, 포도당 제조"
151201__name0,151201,name,"수산동물 훈제, 조리 및 유사 조제식품 제조업"
151201__hier0,151201,hier,제조업 > 식료품 제조업 > 수산물 가공 및 저장 처리업 > 수산동물 가공 및 저장 처리업
151201__example0,151201,example,어묵 및 소시지 제조
151201__example1,151201,example,젓갈 조미제품 제조
151201__example2,151201,example,어류 조미제품 제조
151201__example3,151201,example,수산동물 통조림 제조
